Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"F Cupolo, G D'Alleo","Tele-operated car control using Brain Computer Interface",2020,"","webthesis.biblio.polito.it","https://webthesis.biblio.polito.it/14528/","",172,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,2,3,"… that can be used for remote telepresence or remote driving. It has been implemented a scenario to test the usability of the BCI for controlling a tele-operated car. In the scenario, the car …","https://webthesis.biblio.polito.it/secure/14528/1/tesi.pdf","https://scholar.google.com/scholar?q=related:XuiIt2O0peYJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"B Cogan, J Tandetzki, B Milius","Passenger Acceptability of Teleoperation in Railways. Future Transp. 2022, 2, 956–969",2022,"","depositonce.tu-berlin.de","https://depositonce.tu-berlin.de/bitstreams/c2632960-0c75-49ed-85fe-f2c981177596/download","",174,"2023-12-15 19:02:41","PDF","","","",,,,,0,0.00,0,3,1,"… Respondents were informed that part of the journey would be condicted by a remote driver. Assuming that the teleoperation takes place in cases of emergency for our scenario, the …","https://depositonce.tu-berlin.de/bitstreams/c2632960-0c75-49ed-85fe-f2c981177596/download","https://scholar.google.com/scholar?q=related:qIgxQDxmgA8J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"R DEGIORGI","A safe approach to the actuation of a teleoperated vehicle",2019,"","politesi.polimi.it","https://www.politesi.polimi.it/handle/10589/151004","",176,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,1,4,"… the human operator overcome driving difficulties by means of … interest the architecture of a teleoperated vehicle, proposing … of the manoeuvres required by the remote driver). Moreover, …","","https://scholar.google.com/scholar?q=related:DEtaycf3U_4J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"S Magzimof, D Parunakian, M Kris","Restricting areas available to autonomous and teleoperated vehicles",2023,"US Patent App. 18/201,566","Google Patents","https://patents.google.com/patent/US20230306852A1/en","",178,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,3,1,"… Alternatively, the vehicle 102 may include a non-autonomous vehicle that relies on control inputs from a driver in the vehicle 102 or from the remote support server 120. In the case of …","",""
0,"S Magzimof, D Parunakian, M Kris","Restricting areas available to autonomous and teleoperated vehicles",2021,"US Patent 11,176,831","Google Patents","https://patents.google.com/patent/US11176831B2/en","",179,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,3,2,"… Alternatively, the vehicle 102 may include a non-autonomous vehicle that relies on control inputs from a driver in the vehicle 102 or from the remote support server 120. In the case of …","https://patentimages.storage.googleapis.com/7d/be/7f/a7d7c446ccf874/US11176831.pdf","https://scholar.google.com/scholar?q=related:56eL54CD8NAJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"AT Furqon, A Rusdinar, AZ Fuadi…","Steering Control System Design on Electric Car using Remote Control",2021,"Ultima Computing …","ejournals.umn.ac.id","https://ejournals.umn.ac.id/index.php/SK/article/view/2263","",180,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,4,2,"… Teleoperated driving, also called teleoperator driving, is a technology that transitions to driverless systems. Teleoperator driving, as the … A key advantage of teleoperated driving is that …","https://ejournals.umn.ac.id/index.php/SK/article/download/2263/1199","https://scholar.google.com/scholar?q=related:ERdhbobuFK8J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"S Magzimof, D Parunakian, M Kris","Restricting areas available to autonomous and teleoperated vehicles",2022,"US Patent App. 17/503,181","Google Patents","https://patents.google.com/patent/US20220036737A1/en","",181,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,3,1,"… Alternatively, the vehicle 102 may include a non-autonomous vehicle that relies on control inputs from a driver in the vehicle 102 or from the remote support server 120. In the case of …","https://patentimages.storage.googleapis.com/0f/a1/07/ed61c816ce63c3/US20220036737A1.pdf","https://scholar.google.com/scholar?q=related:tR0HVlMvHwEJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"A El Essaili, Y Zang, M Condoluci","Tele-operated driving event prediction, adaption and trigger",2023,"US Patent App. 17/799,716","Google Patents","https://patents.google.com/patent/US20230213933A1/en","",182,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,3,1,"… communicatively connected to a network for supporting tele-operated driving, ToD, is provided. … This request includes a trigger and information for supporting a tele-operated driving. …","",""
0,"F Tener, J Lanir","Toward the Design of a Tele-assistance User Interface for Autonomous Vehicles",2023,"","ceur-ws.org","https://ceur-ws.org/Vol-3394/short19.pdf","",183,"2023-12-15 19:02:41","PDF","","","",,,,,0,0.00,0,2,1,"… in AV teleoperation, we first discover in which road scenarios AVs will need remote human … As listed earlier, we believe that teleassistance has many advantages over tele-driving, …","https://ceur-ws.org/Vol-3394/short19.pdf","https://scholar.google.com/scholar?q=related:vVIHAPveIZcJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"M Aramrattana, J Andersson, C Jernberg, P Larsson…","Remote Driving Operation (REDO) project",2023,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1794301","",184,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,5,1,"… In recent years, remote operation or teleoperation has been … on remote driving operation, where remote driving operation … is controlled remotely by a remote operator (ie, remote driver) …","https://www.diva-portal.org/smash/get/diva2:1794301/FULLTEXT02",""
0,"K Doki, K Suzuki, Y Yano, Y Funabora…","AR Image Presentation Based on Sensor Data for Operator Support in Remote Car Driving:-Aiming for Remote Car Driving",2021,"2021 IEEE 10th Global …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9622070/","",186,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,5,2,"… Abstract—In order to realize a remote car driving in an emergency situation or complicated … for operator support in teleoperation in this paper. In the proposed teleoperation system, it is …","https://ieeexplore.ieee.org/iel7/9621302/9621353/09622070.pdf","https://scholar.google.com/scholar?q=related:kwPlsR6cGzIJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"P Pellegrino","External drive-by-wire kit and control architecture for autonomous and teleoperated vehicles",2021,"","webthesis.biblio.polito.it","https://webthesis.biblio.polito.it/18248/","",187,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,1,2,"… drive stack, this thesis work aims to enter in such area in a different way by realizing a mountable kit enabling drive… for autonomous and teleoperated driving implementations that can be …","","https://scholar.google.com/scholar?q=related:7SpwYFQ9xXwJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"V Iyieke, J Bryans, T Robinson, O Kosmas, A Shipman…","An Adaptable Security by Design Approach for Ensuring a Secured Remote Monitoring Teleoperation (RMTO) of an Autonomous Vehicle",2023,"","sae.org","https://www.sae.org/publications/technical-papers/content/2023-01-0579/","",190,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,6,1,"… of intelligent teleoperation-based cloud driving by allowing a subset of the automated driving … [27] Teleoperator work focuses on the creation of a human-machine interface for highly …","https://www.researchgate.net/profile/Victormills-Iyieke/publication/369994572_An_Adaptable_Security_by_Design_Approach_for_Ensuring_a_Secured_Remote_Monitoring_Teleoperation_RMTO_of_an_Autonomous_Vehicle/links/643cb9d92eca706c8b64b1f0/An-Adaptable-Security-by-Design-Approach-for-Ensuring-a-Secured-Remote-Monitoring-Teleoperation-RMTO-of-an-Autonomous-Vehicle.pdf","https://scholar.google.com/scholar?q=related:fa0F4X5Re9EJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
0,"S Gerke, B Diukic, M Albrecht…","Optimizing video encoding and/or transmission for remote driving applications",2022,"US Patent App. 17 …","Google Patents","https://patents.google.com/patent/US20220014763A1/en","",195,"2023-12-15 19:02:41","","","","",,,,,0,0.00,0,4,1,"… , a teleoperator uses a teleoperator station to remotely drive the vehicle via a wireless communication network. To this end, the teleoperator … the live video data to the teleoperator. The …","https://patentimages.storage.googleapis.com/04/ef/7b/7e6f9df10cc046/US20220014763A1.pdf","https://scholar.google.com/scholar?q=related:65l656OIxOEJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
